company_id,isin,domains,urls,primary_url
COVIVIO,FR0000064578,www.covivio.eu;www.covivio.immo;covivio.immo,https://www.covivio.eu;https://www.covivio.immo;https://covivio.immo,https://www.covivio.eu
FINECOBANK BANCA FINECO SPA,IT0000072170,it.finecobank.com;www.finecobank.co.uk;fineco.it,https://it.finecobank.com;https://www.finecobank.co.uk;https://fineco.it,https://it.finecobank.com
FLUGHAFEN ZUERICH AG,CH0319416936,www.zurich-airport.com;www.flughafen-zuerich.ch;flughafen-zuerich.ch,https://www.zurich-airport.com;https://www.flughafen-zuerich.ch/en/passengers;https://flughafen-zuerich.ch,https://www.zurich-airport.com
SIEGFRIED HOLDING AG,CH0014284498,www.siegfried.ch;siegfried.ch,https://www.siegfried.ch;https://siegfried.ch,https://www.siegfried.ch
HAYS PLC,GB0004161021,www.haysplc.com;www.hays.co.uk;hays.co.uk,https://www.haysplc.com;https://www.hays.co.uk;https://hays.co.uk,https://www.haysplc.com
MUNTERS GROUP AB,SE0009806607,www.munters.com;munters.com,https://www.munters.com;https://munters.com,https://www.munters.com
TOMRA SYSTEMS ASA,NO0005668905,www.tomra.com;www.tomra.no;tomrasystems.com,https://www.tomra.com;https://www.tomra.no;https://tomrasystems.com,https://www.tomra.com
WISE PLC,GB00BL9YR756,w-ise.org.uk,https://w-ise.org.uk,https://w-ise.org.uk
BRUNELLO CUCINELLI S.P.A,IT0004764699,www.brunellocucinelli.com;brunellocucinelli.com,https://www.brunellocucinelli.com;https://brunellocucinelli.com,https://www.brunellocucinelli.com
LOTUS BAKERIES NV,BE0003604155,www.lotusbakeries.com;lotusbakeries.com,https://www.lotusbakeries.com;https://lotusbakeries.com,https://www.lotusbakeries.com
BANQUE CANTONALE VAUDOISE,CH0531751755,www.bcv.ch;bcv.ch,https://www.bcv.ch;https://bcv.ch,https://www.bcv.ch
"VISCOFAN, S.A.",ES0184262212,www.viscofan.com;viscofan.com,https://www.viscofan.com;https://viscofan.com,https://www.viscofan.com
IG GROUP HOLDINGS PLC,GB00B06QFB75,www.iggroup.com;iggroup.com,https://www.iggroup.com;https://iggroup.com,https://www.iggroup.com
RATIONAL AG,DE0007010803,www.rational-ag.com;rational-tl.de,https://www.rational-ag.com;https://rational-tl.de,https://www.rational-ag.com
SOFTCAT PLC,GB00BYZDVK82,www.softcat.com;softcat.com,https://www.softcat.com;https://softcat.com,https://www.softcat.com
DIASORIN S.P.A.,IT0003492391,www.diasorin.com;int.diasorin.com;diasorin.com,https://www.diasorin.com;https://int.diasorin.com/en;https://diasorin.com,https://www.diasorin.com
AZIMUT HOLDING SPA,IT0003261697,www.azimut-group.com;www.azimut.it;azimut.it,https://www.azimut-group.com;https://www.azimut.it/it;https://azimut.it,https://www.azimut-group.com
INDIVIOR PLC,GB00BN4HT335,www.indivior.com;www.rb.com;indivior.com,https://www.indivior.com;https://www.rb.com;https://indivior.com,https://www.indivior.com
FASTIGHETS AB BALDER,SE0000455057,www.balderfast.se;www.balder.se;balder.se,https://www.balderfast.se;https://www.balder.se;https://balder.se,https://www.balderfast.se
INTERMEDIATE CAPITAL GROUP PLC,GB00BYT1DJ19,www.icgam.com;icgam.com,https://www.icgam.com;https://icgam.com,https://www.icgam.com
PENNON GROUP PLC,GB00BNNTLN49,www.pennon-group.co.uk;www.pennongroup.co.uk;pennongroup.co.uk,https://www.pennon-group.co.uk;https://www.pennongroup.co.uk;https://pennongroup.co.uk,https://www.pennon-group.co.uk
TAG IMMOBILIEN AG,DE0008303504,www.tag-ag.com;tag-wohnen.de,https://www.tag-ag.com;https://tag-wohnen.de,https://www.tag-ag.com
INFRASTRUTTURE WIRELESS ITALIANE S.P.A.,IT0005090300,www.inwit.it;inwit.it,https://www.inwit.it;https://inwit.it,https://www.inwit.it
SYDBANK A/S,DK0010311471,www.sydbank.com;www.sydbank.dk;sydbank.dk,https://www.sydbank.com;https://www.sydbank.dk/privat;https://sydbank.dk,https://www.sydbank.com
SOITEC,FR0013227113,www.soitec.com;soitec.com,https://www.soitec.com;https://soitec.com,https://www.soitec.com
BELIMO HOLDING AG,CH0001503199,www.belimo.ch;www.belimo.com;belimo.ch,https://www.belimo.ch;https://www.belimo.com/ch/de_CH;https://belimo.ch,https://www.belimo.ch
VAT GROUP AG,CH0311864901,www.vatvalve.com;vatvalve.com,https://www.vatvalve.com;https://vatvalve.com,https://www.vatvalve.com
TEMENOS GROUP AG,CH0012453913,www.temenos.com;temenos.com,https://www.temenos.com;https://temenos.com,https://www.temenos.com
TECAN GROUP AG,CH0012100191,www.tecan.com;tecan.com,https://www.tecan.com;https://tecan.com,https://www.tecan.com
LAND SECURITIES GROUP PLC,GB00BYW0PQ60,www.landsec.com;landsec.com;landsecuritiesgroup.com,https://www.landsec.com;https://landsec.com;https://landsecuritiesgroup.com,https://www.landsec.com
P/F BAKKAFROST,FO0000000179,www.bakkafrost.com;bakkafrost.com,https://www.bakkafrost.com;https://bakkafrost.com,https://www.bakkafrost.com
NEMETSCHEK SE,DE0006452907,www.nemetschek.com;nemetschek.com,https://www.nemetschek.com;https://nemetschek.com,https://www.nemetschek.com
HARGREAVES LANSDOWN LIMITED,GB00B1VZ0M25,www.h-l.co.uk;www.hl.co.uk;hl.co.uk,https://www.h-l.co.uk;https://www.hl.co.uk;https://hl.co.uk,https://www.h-l.co.uk
ENAGAS SA,ES0130960018,www.enagas.es;enagas.es,https://www.enagas.es;https://enagas.es,https://www.enagas.es
ROTORK PLC,GB00BVFNZH21,www.rotork.com;rotork.com,https://www.rotork.com;https://rotork.com,https://www.rotork.com
STOREBRAND ASA,NO0003053605,www.storebrand.no;storebrand.no,https://www.storebrand.no;https://storebrand.no,https://www.storebrand.no
CASTELLUM AB,SE0000379190,www.castellum.se;castellum.se,https://www.castellum.se;https://castellum.se,https://www.castellum.se
GECINA,FR0010040865,www.gecina.fr;gecina.fr,https://www.gecina.fr;https://gecina.fr,https://www.gecina.fr
THULE GROUP AB,SE0006422390,www.thulegroup.com;thulegroup.com,https://www.thulegroup.com;https://thulegroup.com,https://www.thulegroup.com
SEGRO PLC,GB00B5ZN1N88,www.segro.com;segro.com,https://www.segro.com;https://segro.com,https://www.segro.com
AMBU A/S,DK0060946788,www.ambu.com;ambu.com,https://www.ambu.com;https://ambu.com,https://www.ambu.com
ALK-ABELLO A/S,DK0060027142,www.alk-abello.com;www.alk.net;alk.net,https://www.alk-abello.com;https://www.alk.net;https://alk.net,https://www.alk-abello.com
LAGERCRANTZ GROUP AB,SE0007603493,www.lagercrantz.com;lagercrantz.com,https://www.lagercrantz.com;https://lagercrantz.com,https://www.lagercrantz.com
SWISS PRIME SITE AG,CH0008038389,www.swiss-prime-site.ch;sps.swiss,https://www.swiss-prime-site.ch;https://sps.swiss/de/gruppe/home;https://sps.swiss,https://www.swiss-prime-site.ch
THE BRITISH LAND COMPANY PLC,GB0001367019,www.britishland.com;britishland.com,https://www.britishland.com;https://britishland.com,https://www.britishland.com
AUTO TRADER GROUP PLC,GB00BVYVFW23,www.autotrader.co.uk;autotrader.co.uk,https://www.autotrader.co.uk;https://autotrader.co.uk,https://www.autotrader.co.uk
GAZTRANSPORT ET TECHNIGAZ,FR0011726835,www.gtt.fr;gtt.fr,https://www.gtt.fr;https://gtt.fr,https://www.gtt.fr
DARKTRACE LIMITED,GB00BNYK8G86,www.darktrace.com;darktrace.com;darktrace.org,https://www.darktrace.com;https://darktrace.com;https://darktrace.org,https://www.darktrace.com
NEOEN,FR0011675362,www.neoen.com;neoen.com,https://www.neoen.com;https://neoen.com/fr;https://neoen.com,https://www.neoen.com
INFICON HOLDING AG,CH1431598916,www.inficon.com;inficon.com,https://www.inficon.com;https://inficon.com,https://www.inficon.com
BACHEM HOLDING AG,CH1176493729,www.bachem.com;bachem.com,https://www.bachem.com;https://bachem.com,https://www.bachem.com
GAMES WORKSHOP GROUP PLC,GB0003718474,www.investor.games-workshop.com;www.games-workshop.co.uk;www.warhammer.com;games-workshop.com,https://www.investor.games-workshop.com;https://www.games-workshop.co.uk;https://www.warhammer.com/en-GB/home;https://games-workshop.com,https://www.investor.games-workshop.com
AIXTRON SE,DE000A0WMPJ6,www.aixtron.com;aixtron.com,https://www.aixtron.com;https://aixtron.com,https://www.aixtron.com
MYCRONIC AB,SE0000375115,www.micronic.se;www.mycronic.com;mycronic.com,https://www.micronic.se;https://www.mycronic.com;https://mycronic.com,https://www.micronic.se
BE SEMICONDUCTOR INDUSTRIES NV,NL0000339760,www.besi.nl;www.besi.com;meco.nl,https://www.besi.nl;https://www.besi.com;https://meco.nl,https://www.besi.nl
SCOUT24 SE,DE000A12DM80,www.scout24.com;scout24.com,https://www.scout24.com;https://scout24.com,https://www.scout24.com
RINGKJOBING LANDBOBANK. AKTIESELSKAB,DK0060854669,www.landbobanken.dk;www.nordjyskebank.dk;nordjyskebank.dk,https://www.landbobanken.dk;https://www.nordjyskebank.dk;https://nordjyskebank.dk,https://www.landbobanken.dk
ALLFUNDS GROUP PLC,GB00BNTJ3546,allfunds.com,https://allfunds.com/en;https://allfunds.com,https://allfunds.com/en
"MERLIN PROPERTIES SOCIMI , SA",ES0105025003,www.merlinproperties.com;merlinproperties.com,https://www.merlinproperties.com;https://merlinproperties.com,https://www.merlinproperties.com
RIGHTMOVE PLC,GB00BGDT3G23,www.rightmove.co.uk;rightmove.co.uk,https://www.rightmove.co.uk;https://rightmove.co.uk,https://www.rightmove.co.uk
WAREHOUSES DE PAUW SA,BE0974349814,www.wdp.be;www.wdp.eu;wdp.eu,https://www.wdp.be;https://www.wdp.eu;https://wdp.eu,https://www.wdp.be
NORDNET AB (PUBL),SE0015192067,nordnetab.com;www.nordnetab.com;nnbintressenter.com;www.nordnet.se;nordnet.se,https://nordnetab.com;https://www.nordnetab.com;https://nnbintressenter.com;https://www.nordnet.se/se;https://nordnet.se,https://nordnetab.com
ALLREAL HOLDING AG,CH0008837566,www.allreal.ch;allreal.ch,https://www.allreal.ch;https://allreal.ch,https://www.allreal.ch
AB SAGAX,SE0004635878,www.sagax.se;sagax.se,https://www.sagax.se;https://sagax.se,https://www.sagax.se
TRITAX BIG BOX REIT PLC,GB00BG49KP99,www.tritax.co.uk;tritax.co.uk,https://www.tritax.co.uk;https://tritax.co.uk,https://www.tritax.co.uk
EURAZEO,FR0000121121,www.eurazeo.com;eurazeo.com,https://www.eurazeo.com;https://eurazeo.com,https://www.eurazeo.com
PSP SWISS PROPERTY AG,CH0018294154,www.psp.info;psp.info,https://www.psp.info;https://psp.info,https://www.psp.info
COFINIMMO SA - SICAF IMMOBILIERE,BE0003593044,www.cofinimmo.com;cofinimmo.be,https://www.cofinimmo.com;https://cofinimmo.be,https://www.cofinimmo.com
WIHLBORGS FASTIGHETER AB,SE0001413600,www.wihlborgs.se;wihlborgs.se,https://www.wihlborgs.se;https://wihlborgs.se,https://www.wihlborgs.se
UNITE GROUP PLC,GB0006928617,www.unite-group.co.uk;theunitegroup.co.uk,https://www.unite-group.co.uk;https://theunitegroup.co.uk,https://www.unite-group.co.uk
AEDIFICA SOCIETE ANONYME,BE0003851681,www.aedifica.be;enigma.be,https://www.aedifica.be;https://enigma.be,https://www.aedifica.be
AVANZA BANK HOLDING AB,SE0012454072,www.avanza.se;avanza.se,https://www.avanza.se;https://avanza.se,https://www.avanza.se
SAFESTORE HOLDINGS PLC,GB00B1N7Z094,www.safestore.com;safestore.co.uk,https://www.safestore.com;https://safestore.co.uk,https://www.safestore.com
LONDONMETRIC PROPERTY PLC,GB00B4WFW713,www.londonmetric.com;londonmetricproperty.co.uk,https://www.londonmetric.com;https://londonmetricproperty.co.uk,https://www.londonmetric.com
WALLENSTAM AB,SE0017780133,www.wallenstam.se;wallenstam.se,https://www.wallenstam.se;https://wallenstam.se,https://www.wallenstam.se
SECTRA AB,SE0018245953,www.sectra.com;sectra.com,https://www.sectra.com;https://sectra.com,https://www.sectra.com
SYENSQO,BE0974464977,www.syensqo.com,https://www.syensqo.com,https://www.syensqo.com
BIG YELLOW GROUP PLC,GB0002869419,www.thebigyellow.co.uk;www.bigyellow.co.uk;bigyellow.co.uk,https://www.thebigyellow.co.uk;https://www.bigyellow.co.uk;https://bigyellow.co.uk,https://www.thebigyellow.co.uk
DERWENT LONDON PLC,GB0002652740,www.derwentlondon.com;derwentlondon.com,https://www.derwentlondon.com;https://derwentlondon.com,https://www.derwentlondon.com
CD PROJEKT S.A.,PLOPTTC00011,www.cdprojekt.pl;www.cdprojekt.com;cdprojekt.com,https://www.cdprojekt.pl;https://www.cdprojekt.com/pl;https://cdprojekt.com,https://www.cdprojekt.pl
FORTNOX AB,SE0017161243,www.fortnox.se;fortnox.se,https://www.fortnox.se;https://fortnox.se,https://www.fortnox.se
