slug,company,company_name_full,report_year,source_md,retrieval_rank,retrieval_top_k,chunk_id,text_hash,start_page,end_page,chunk_tokens_est,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_activities_raw,n_rows_normalized,retrieval_score_hybrid,retrieval_score_bm25_raw,retrieval_score_emb_raw,embeddings_deployment,chat_deployment
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,1,12,24,beee80dd2bc86986,385,385,40,478,1.855311,ok,,1,489,52,541,0,0,0.9928721189498901,16.60668182373047,0.7513841390609741,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,2,12,28,a85f3c0cb1fc07f4,389,389,182,620,2.181079,ok,,1,630,40,670,0,0,0.9798460602760315,16.846845626831055,0.7341542840003967,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,3,12,30,2e8ecd061e6fd426,389,392,1126,1569,5.125169,ok,,1,1555,761,2316,17,17,0.9565567970275879,15.876895904541016,0.7388546466827393,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,4,12,23,48fd86bf14470e3a,383,384,1587,2026,4.646733,ok,,1,2012,743,2755,21,21,0.8716076612472534,14.892468452453613,0.6912084817886353,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,5,12,31,7d5014030c1f264f,392,393,1335,1772,4.171222,ok,,1,1757,533,2290,18,18,0.8445907831192017,13.13567066192627,0.7126867771148682,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,6,12,32,fc975853dd7e198c,393,394,667,1107,3.079532,ok,,1,1097,526,1623,18,18,0.8412958383560181,16.779802322387695,0.6174070239067078,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,7,12,27,e87af5a9c7c242ca,388,388,1583,2020,4.085275,ok,,1,2009,598,2607,20,20,0.8347584009170532,15.295909881591797,0.6494690775871277,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,8,12,19,6d6970cafdf83a33,378,379,1201,1640,1.927603,ok,,1,1643,52,1695,0,0,0.6823439598083496,14.787822723388672,0.5320597887039185,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,9,12,20,808011963488ac89,380,380,1244,1682,1.353617,ok,,1,1681,52,1733,0,0,0.6798852682113647,15.944774627685547,0.5006023645401001,text-embedding-3-small,gpt-5.1-chat
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,10,12,22,330c8596f1c5d936,382,382,1600,2037,3.439056,ok,,1,2011,500,2511,12,12,0.6370829939842224,9.9369478225708,0.6164472103118896,text-embedding-3-small,gpt-5.1-chat
